,filename,id,sex,weight,height,complete,area,area_weighted,mayor_axis,minor_axis,percent_area,eccentricity,perimeter,width_bbox,height_bbox,mask_method,symmetry,symmetry_v,orientation,distance
246,b5a917b67dc5474b8b6ac8b8489092d8,0268,1,24.5,1.41095703125,True,84866.5,368690.8581046412,609.9769287109375,217.7089385986328,54.55898424943748,0.93413747704028,1896.746375322342,610,255,NEW,0.876492071456075,0.7825397010606396,89.01617431640625,251.81342299408902
247,781f2d6caa704f92882a98d392ac1981,0252,1,22.2,1.276918701171875,True,75304.0,279515.8604781416,570.9182739257812,189.33273315429688,45.72525017001846,0.9434100814213822,2096.209359407425,564,292,NEW,0.9161855778314265,0.7396609635772017,73.6083984375,331.16914107446667
248,9f11574bd713440789e209a36d0d90f0,0236,0,25.5,1.3079931640625,False,,,,,,,,,,NEW,,,,
249,1381e4b756a7402e9e5c99c7cf758688,0239,1,22.8,1.3631275634765625,True,71974.5,286560.8608673363,509.3648986816406,242.4642791748047,44.88307557994512,0.8794382798221313,1644.520978808403,422,380,NEW,0.6403004374501334,0.8599059069524307,123.66657257080078,297.83384629689084
250,59e75b7fa5024b09a2abca2e726b612e,0274,0,25.4,1.3377037353515624,True,79039.5,232608.60978376152,684.9509887695312,204.57492065429688,43.344465648854964,0.9543561704815822,2966.975944042206,696,262,NEW,0.7016133047851416,0.6931235373201214,99.98241424560547,279.3152340993953
251,7bb627eab21f49b4a97fc849c165cbe2,0271,1,20.5,1.354009033203125,True,68468.0,265654.0676457919,546.2077026367188,190.94261169433594,63.02282768777614,0.9369069805309131,1954.7880058288574,560,194,NEW,0.7638828789845665,0.79524015577672,93.36974334716797,198.17164277464119
252,dc9c09e4fecc4e5489440d970d247c87,0268,1,24.5,1.4103662109375,True,82444.0,298587.1968669576,588.0320434570312,216.7064666748047,45.75646575646576,0.9296165178970429,2456.743412256241,585,308,NEW,0.7026619247763768,0.8027205996814791,71.6742935180664,258.7991499213241
253,e2138a7936fe48a593b62c55d7817452,0247,1,21.8,1.24394287109375,False,,,,,,,,,,NEW,,,,
254,3129a0f0f16b4e82ab37a971aa4e8812,0232,1,23.6,1.3781358642578125,True,86524.5,355808.8061184403,582.1048583984375,237.64076232910156,44.84064054726368,0.9128728890057305,1746.97177195549,576,335,NEW,0.6719754345360175,0.7939319637476082,112.4399642944336,307.09281984442424
255,6268f2a0443b44f392537621735bcfb0,0247,1,21.8,1.2285589599609374,False,,,,,,,,,,NEW,,,,
256,ef69cc94a5024a488468f048b156c97c,0236,0,25.5,1.3281341552734376,False,,,,,,,,,,NEW,,,,
257,22cc040378d843ad8f46626aec987d14,0239,1,22.8,1.3470791015625,True,75520.5,283819.98386711674,561.6485595703125,223.5303192138672,37.67641996557659,0.9173899010794395,1884.108854174614,581,345,NEW,0.5847625286603341,0.8541893219783819,117.27914428710938,276.69839175535515
258,f4351bb6259e43eb976aa5cfb9f4ad72,0236,0,25.5,1.226705322265625,True,69492.0,333785.3060476706,625.2269287109375,166.5943145751953,43.77586695643957,0.963847592681304,1795.6996948719025,557,285,NEW,0.8034212361421436,0.797074017675438,107.96267700195312,268.799181546373
259,91655426598e4cbbab1da7e560a82c06,0239,1,22.8,1.361867431640625,True,78046.0,355848.74424179894,623.8280029296875,208.09725952148438,38.957940239799534,0.9427213902728021,1822.7880045175552,579,346,NEW,0.7060703685852718,0.7572867253494331,70.65070343017578,305.766250590218
260,062e8accd114400ca7ae66e064e425cb,0230,0,25.5,1.3096234130859374,True,70535.5,324943.7591034703,533.2527465820312,189.0482635498047,44.116396159739814,0.935048787309285,1733.9179474115372,495,323,NEW,0.7590298915711661,0.8655229972927859,63.41991424560547,233.9401632896754
261,54b3b235e54b44b99552116a1842ce58,0253,1,21.8,1.3394423828125,True,87667.5,289995.80933153845,664.4998779296875,205.41197204589844,37.050224412343944,0.9510221758811945,1973.7900961637497,613,386,NEW,0.9168851125372864,0.8186070686070686,65.49201965332031,317.56889016400834
262,572cd8dad44149a7b5ecc2e4ef265554,0236,0,25.5,1.3153951416015626,True,90138.0,316539.10112951574,494.87969970703125,289.44232177734375,61.31836734693878,0.8111240845418866,2054.611380815506,500,294,NEW,0.6812984017136267,0.8282309002032185,91.1033706665039,284.8806767753826
263,1700b525050842acaa6452b428713035,0268,1,24.5,1.4294986572265624,True,79084.0,342088.71092625323,554.2020263671875,224.91297912597656,45.986555950968764,0.9139476442575193,2120.4936307668686,562,306,NEW,0.6694165291735413,0.8019099045047747,70.69300079345703,193.04144632694815
264,33b5bd34166c46d28c2b75cbf9a0ae7e,0236,0,25.5,1.3697701416015624,True,75837.5,324113.36930708145,665.2937622070312,167.4951629638672,40.421659133549376,0.967789384550079,1878.4519981145859,572,328,NEW,0.8899269311064718,0.8082202505219207,111.40474700927734,299.17219122104245
265,4ba206a7f0934faebf834baa4be9ae6d,0238,1,25.8,1.5513876953125,False,,,,,,,,,,NEW,,,,
266,72f6ce1143b842ffb012c11d7763292c,0251,0,24.2,1.384566650390625,True,61771.0,251413.5443519587,594.6401977539062,180.93284606933594,37.39164648910412,0.9525849331605024,3101.846005678177,590,280,NEW,0.7279294121374372,0.7001758360131164,78.47997283935547,211.15160430363773
267,8343fbdb756b4f74abd9662c25f4f815,0274,0,25.4,1.358052978515625,True,78996.0,247563.85367509277,685.8424072265625,197.62161254882812,45.58232931726908,0.9575869857689733,3072.3312846422195,696,249,NEW,0.6659778928500298,0.6718034256124278,100.04486083984375,281.46047679914136
