,uuid,id,sex,area,width,height,MA,ma,per_area,eccentricity,perimeter,symmetry,weight,mask_method
1121,920301764526479583af2772f6a524a7,TA0440,1,212547.124261247,644,342,704.06689453125,206.21356201171875,39.142848530000734,0.9561464006006302,1938.0184564590454,0.32086144322256493,16.0,LAB_closing
1122,ba6671a244a24cfeb940df2c5ae75e74,TA0477,1,196468.39946891987,479,336,451.4014587402344,312.8856506347656,51.48907162029739,0.7208003339757852,2259.0134041309357,0.4827102803738318,16.1,Gray_opening
1123,fc0623f9aada4bafb364ddde89b5a8dc,TA0432,0,167699.31426774999,624,278,608.7437744140625,197.1365966796875,38.36843986349382,0.9461112919975035,2249.7169407606125,0.3102902218472968,14.3,LAB_closing
1124,c9a3ece873e0437492df0c4b9fc42b79,TA0432,0,198565.39794596584,431,370,493.11846923828125,219.62535095214844,40.42042042042042,0.8953413925434979,1581.8519358634949,0.27364251526654565,14.3,Gray_opening
1125,2abafb5fea444b68ad487a9ad06c9491,TA5751,1,284909.0941244035,622,334,611.9696655273438,303.7496337890625,54.22300037211255,0.8681239119101023,1992.1017167568207,0.28456931324102047,26.8,LAB_closing
1126,0cbc41a70b1b4f78bd314fb455bb6f17,TA5751,1,271424.8651445997,702,264,683.0409545898438,258.9223327636719,59.52607527162831,0.9253668014879668,1997.9007062911987,0.2903116147308782,26.8,LAB_closing
1127,1e1213ef4a254c968cd7dfc28e0b3add,TA5751,1,285669.72495596355,591,346,589.0584106445312,309.23193359375,52.31785102537168,0.85112707675975,1962.2022219896317,0.3009880376549137,26.8,LAB_closing
1128,bb79f893971d4b87943b300521dd500e,TA5751,1,283263.1634342467,588,350,589.0782470703125,304.505859375,51.1765754105587,0.8560341903931156,1973.474300146103,0.29958638243716196,26.8,LAB_closing
1129,82d60b6ff9324566adf613952ba8566b,TA5751,1,285669.72495596355,591,346,589.0584106445312,309.23193359375,52.31785102537168,0.85112707675975,1962.2022219896317,0.3009880376549137,26.8,LAB_closing
1130,876b174fa92f42e09117a769b664901f,TA977,0,222558.8752019433,594,440,661.4276123046875,227.39186096191406,37.95104604093368,0.9390467438478715,1832.9545290470123,0.3013164792340485,16.8,LAB_closing
1131,b9d5d2d93f724623b48d2a5c360649f8,TA5751,1,286132.32216788555,590,346,587.84375,308.3651123046875,52.357926221335994,0.8513674085620327,1959.2316595315933,0.30256954691042576,26.8,LAB_closing
1132,7244482b5956426c840248b655815061,TA0440,1,204087.29772979976,662,295,669.4847412109375,205.05355834960938,45.266973054135214,0.9519396569453117,1961.148399233818,0.3039772727272727,16.0,LAB_closing
1133,00607e166c6e4054ab75451aacfbe32d,TA5751,1,274698.93854465,605,343,599.7490234375,307.5821228027344,53.41857009243741,0.8584774007106223,1991.6164355278015,0.2939283037170951,26.8,LAB_closing
1134,7af91ed4f299459a8dec8b9d4518cd92,TA0477,1,219902.61778571588,618,370,603.0885620117188,265.4210510253906,39.30962955312263,0.8979473256104274,2010.160591840744,0.21785420009540743,16.1,LAB_opening
1135,d190c4d9206048ccbe3d19526eaeafd6,TA0159,1,287453.4035507644,561,373,624.5692749023438,193.38751220703125,38.76260286159093,0.9508560109478321,1954.3027272224426,0.3338302453799011,22.3,LAB_closing
1136,f9e80da2e0174995baee028e5b24fb8a,CG1741,0,234265.7506165483,738,369,753.8944702148438,206.56822204589844,29.104576854787116,0.9617292619915538,2671.9667216539383,0.10504155663993575,27.2,Gray_opening
1137,3aeac72c54714764b61091c8e123302c,TA0160,1,228757.8861527188,594,342,608.2963256835938,234.95709228515625,41.05493847720833,0.9223923185372697,2041.3321647644043,0.25980129830847626,20.2,LAB_closing
1138,308f2e738afb4823aac661de0c8c1690,TA0185,0,180119.40222566135,532,235,532.3204345703125,221.32455444335938,54.834429400386846,0.9094683453834708,1719.8103057146072,0.2716600829134155,22.8,LAB_closing
1139,29fe43cd837148aa85a2678defa1a8ff,TA0185,0,231739.17738128547,536,222,536.5418701171875,214.5194549560547,56.09834427633457,0.9165942581267109,1651.6681703329086,0.2919418019026301,22.8,LAB_closing
1140,3c531576f0594829b420f53e9688bd5b,TA0477,1,216799.1853067468,596,361,585.5974731445312,272.1097412109375,41.67634365342062,0.885483784064263,1920.3199721574783,0.21577151303062578,16.1,LAB_opening
1141,3990fc6824be420c87c19f7a2118d89a,TA0427,0,246974.08865629238,642,315,645.0386352539062,243.87515258789062,48.59767915409337,0.9257735953828392,2115.859076142311,0.23099233892744983,18.9,LAB_closing
