,uuid,gray_n,r_n,g_n,b_n
1864,a9f6186565d44ec5a304fea9e376c311,1.1358894158518795,1.2042875624250118,1.1529137948054442,1.1842558427873142
1865,ed8784067acc45a29145a6f45ba37e4a,1.1028799519084187,1.1697956065950064,1.1194053457879756,1.1509219868909788
1866,78a421240e1c4d75a1706eb5fa3b78fc,0.7183907739300214,0.7826100496452636,0.7287671840404409,0.7574386804357486
1867,9778474be0bf4ae49f5200dd617fb451,1.1636838142599564,1.23092489399481,1.1757679310522282,1.2029982593766442
1868,4bcec982f0624661a2d9d6e92b0b2eea,1.0741764295559801,1.1433814236297333,1.090463178400142,1.1226740596061124
1869,1240b3f7ac81412f873aa3e81793af6a,0.8381523571688081,0.9020038509247403,0.8494203286019368,0.8744160715949275
1870,f81fe5c6829e4b10bea8faef212fb144,0.8545920041308854,0.9186583817282122,0.8664064830260224,0.8962629398351744
1871,1de81cce758b42d4bea1eae44e37cebb,0.7543176992585704,0.8270259198042902,0.7688678147499232,0.7991561054326469
1872,46e97f427fe44912b24a4475166afd3b,0.6393228181553349,0.7101125805593732,0.6509947298864698,0.6748912593830959
1873,0d31a57203d24f159f783101adb7af28,1.0814928111173092,1.1492938285542584,1.0979221271254733,1.1277796170300165
1874,865f8d239c1d43f2bfaf6ffeb38aaf99,0.9588488917367394,1.0280559520012753,0.9721138365612899,1.0086172291181956
1875,6d7e1943df194d7ab43fa7920e28b8c5,1.163862539762655,1.231157340457857,1.1810914716037009,1.2100842606657092
1876,1628aca257a24c11bb977d3a72cda8a5,1.1438080920263485,1.2100088447021426,1.161564935612359,1.1922633651654369
1877,5605b749fd174f72b11c3dcbbfe67d2c,1.0137062570158386,1.0817665813960091,1.027680938374226,1.054875108359946
1878,e65b5ab0ee5146108cbb98bf0862e82e,1.1573406085572508,1.2400781191619066,1.17321825162645,1.2093177038853495
1879,ca45b9ef902b44cabf4718929844ac20,0.952786687980473,1.0186971408513061,0.965201395297967,0.9931404270608287
1880,74115416500641f8b60186c71b16c53a,1.4916533764746205,1.5528973374628607,1.503014326492968,1.5312984121165307
1881,90bfd53cf72947f4a88fbd9bbc5d2f78,1.0990265060987945,1.1675765176944508,1.1166883049088037,1.146481742899085
1882,cb46159b90eb46079b11d998be138300,0.7788888400457286,0.8471041287345971,0.7913056135540052,0.8157930736144664
1883,136c2d11e79d46a58f88de94b1e52297,1.0771641414276778,1.1456325384874197,1.0917380181130312,1.1174941193140333
1884,7e66777c90d240b5ab5bd04ec90fd4d3,0.8384591865000302,0.9060163934246277,0.8505701637724761,0.8785763467357737
1885,111abdd8cfed4c729212729d40160eb9,1.3276505161979404,1.3860679281955286,1.3413225006066711,1.3629358892884795
1886,4c7ab1d384fc4283b44291b8c0590ed8,1.1910763385608099,1.2540342048032502,1.2048960556104993,1.230601535137327
1887,1209feb5451f48b5828ba6a7b4a8430f,1.0814928111173092,1.1492938285542584,1.0979221271254733,1.1277796170300165
1888,ffcd032afc4448f4bb614986fa86e006,0.6071852867221481,0.6694013904736207,0.6158498577691501,0.6413518175038876
1889,10318d8331ba4b53b48a62b17d4d6977,1.413905716610041,1.479911214256876,1.4257914790871793,1.4507304018336473
1890,9d8aa978ca0a414ea7757311d0c10509,1.1675734184082769,1.2387495584886687,1.180168917419252,1.2133343787668023
1891,9934f18dd29b40ba8e094b950becb2e2,1.3776729950456614,1.4581604238880217,1.3938099450580819,1.4301098178228975
1892,dfe09af665944a5f97db1160664de7fe,0.8521848918691095,0.9172585374729735,0.86388469717581,0.8906387685248276
1893,8cb52f450df841c7bbe389feae46744c,1.125451020017981,1.1930640140937099,1.1424485384913712,1.1729465475385328
1894,b175a0b4ee92410abd48bf4f565d08e1,1.0261126995702021,1.1113058779200258,1.0395160791771896,1.0782612887332599
1895,5f945e7938494489ad82d0eac4881c35,1.22550940795351,1.2899941891843214,1.2405657401866095,1.2663786616341346
1896,37a397a9c31147cc91c2b38c9a089896,1.280043414375126,1.361791219594897,1.2963900827519845,1.331337633649562
1897,8fcba92bb95e4261ac04b31eb437f217,1.045461543154237,1.1308778701085858,1.0607937118568191,1.0965036871531908
1898,2bcb166f933643078bc20fd78e3cc71c,1.0769564892540227,1.146481742899085,1.0945459713866392,1.1255439986031996
1899,b705fbd990e34aefa92eed0a534557f5,0.9368532577601424,1.025176715145666,0.952167863841072,0.9897188151247763
1900,147fa5c4747f42508144b029e38141a9,1.1421716689264974,1.2267160633705718,1.1571835780577702,1.1964649641219358
1901,57268f121daa4b4dbd08bb123289b3a5,1.1061961881145563,1.1725766993884401,1.123320777321079,1.1534313755964956
1902,4bd4c52dc1c3481ab2cfe651ec55ca5d,0.8755080534235529,0.9639337872528172,0.8906955887713501,0.9293436873606363
1903,d41fb801f6fa44e28fe88846ae992ead,1.0651368448819287,1.132530822734698,1.0816188487550502,1.111335837686374
1904,b353986d25eb4dacbf7077404cafc044,0.9365608917643988,1.0240444425967792,0.9501202687754756,0.9891402817056372
1905,a2b6469d997a4b189ec3bddb9d39fa2e,1.100393291301511,1.1660847279493844,1.1169104204179374,1.1467079907897841
1906,ba0462e0f43b4a7a9fe49e1793b62e23,0.6895891075154074,0.7518671969903591,0.6982898369011056,0.7263755682095347
1907,4d80551963f14d35879e9c50c91a7cae,1.353136979501808,1.433541760712863,1.367558991164637,1.4029084161694383
1908,a4616e221c3147b09e252ecc7300fdfc,1.2721805253517886,1.3344927069746537,1.2843379919168438,1.307957651848596
1909,a8ec2cfcbee0433e85470ccfc5dbb423,1.6685503003303672,1.7288427804632016,1.6808110764345545,1.7043718499290017
1910,abc05a61b1c344cea5da8a65cee5fe67,1.163862539762655,1.231157340457857,1.1810914716037009,1.2100842606657092
1911,9f8d9e4a6c0e4d2b8e5ec8ff9ade0338,0.814626708917666,0.8791817406350871,0.828267700464657,0.8610323208003751
1912,97062403aeff45b4abf7db4aed0904ec,0.8679055044388279,0.9343325050053213,0.878396588137684,0.9089245569511939
1913,1fcb40da0232482090f459966833d9cc,1.0125481570821686,1.0817614159190525,1.0297450629660836,1.061942513931967
1914,8052966d4aa64d27b35913a42542165d,1.0557739013503944,1.1265202737479973,1.0729749396158748,1.1041733873383515
1915,28f6443365b940cab5a0107a0b3710ad,0.5697851673655766,0.6303080277706754,0.5787049129742347,0.603570485947919
1916,fab234963c2c46f8a19d6a86c304a7c5,0.8738850605637889,0.9402449099298466,0.8838358353729845,0.9105826750542627
1917,bdcedd65f6b54916ab14da8d9b6cc3ad,1.3281990898507314,1.395426739345498,1.339211886722204,1.3685672922665657
1918,537294b4960a4dde99771e5af60e9b9a,0.9921001000017692,1.0556881544329149,1.0041666541723886,1.0285869630324138
1919,dd3011f677b24a1dab3279b2cbf7c289,1.1093429966765174,1.1767411069108518,1.1259334755657275,1.1577683100492573
1920,a5ca25921ad94a909fbdf3dbc4afb3d5,0.8053867037376987,0.8744997523216245,0.8167621170915247,0.8425864025883542
1921,490f7f3724c6472e930fe81b83ae391a,1.228520881019208,1.2915376336989537,1.2433623294109133,1.266564618804572
1922,b1a1452d56574be6a6c00044998ec9ae,1.0347886346665085,1.1052571044038462,1.051512382861199,1.0809359727013876
1923,267bfe75cb9540599130f1672a96df46,1.0452848838423212,1.1180509577299549,1.0572047384673728,1.0878752744448852
1924,52d8ea7ed9c8428aa59b300a63fdaad1,0.7580719679106278,0.8255258652960933,0.7712346362914376,0.7989350230189044
1925,0acbba0105364412b34a683f9a206c17,1.1523331951955222,1.2203573612369967,1.1681385215873288,1.19962210363781
1926,92ddc24cfc4d46babd8d8a885145ae28,0.8201362066395762,0.8896717912385519,0.8338557134363076,0.8680625349383086
1927,0d4faca836f94f7e894b96e1edefe9ec,1.0707444866660147,1.1375155079978174,1.0885788124063742,1.119068556690405
1928,712e1cd1e2364465ac4c4cb9d2c3b5a8,1.0460886320567682,1.1154589213931327,1.0630045359942442,1.094296995397331
1929,66c414c24de54791ae15c0f4c7a9e61f,0.8016809905690333,0.867960258494568,0.8146577017794056,0.8486837315879255
1930,6c7c535a7fa34c878e85f477e7d6e241,0.7954917160796344,0.8671988671911649,0.8114757679741396,0.842592601160702
1931,4ba88ab812b846fd824f443b0d1251d0,0.7879997083017808,0.8554897640259426,0.7994288426159554,0.8271757186360317
1932,d0915c6382e644719e3323d629e63dc3,1.0500309240700458,1.1206667552607774,1.0603308851215076,1.0912297351805014
1933,bb2462f377df415eb8fb9d8623b109fd,1.1135962504025825,1.1834593262406066,1.1300803204664867,1.159525605309893
1934,4af1158196fb4b1d80270a3723e7fd2c,1.124566690363011,1.1952035546491337,1.1355226669879608,1.165866744821816
1935,ceb469b337c64c28ba67e6a1c4770b70,1.2342338985332086,1.31661602432325,1.250083648026842,1.2867595675140981
1936,9367e0d634ce4e35a5b6a1c4097dd3fe,1.205753524785295,1.2751217479308767,1.2211941685039658,1.2492912638616995
